date,pub_airlines,pub_code,geo_summ,geo_region,type,price,terminal,boarding_area,pax_count
2012-02-29,JetBlue Airways,B6,Domestic,US,Deplaned,Low Fare,International,A,37617
2012-02-29,JetBlue Airways,B6,Domestic,US,Enplaned,Low Fare,International,A,38360
2012-02-29,KLM Royal Dutch Airlines,KL,International,Europe,Deplaned,Full Service,International,A,5253
2012-02-29,KLM Royal Dutch Airlines,KL,International,Europe,Enplaned,Full Service,International,A,4421
2012-02-29,Korean Air Lines,KE,International,Asia,Deplaned,Full Service,International,A,5384
2012-02-29,Korean Air Lines,KE,International,Asia,Enplaned,Full Service,International,A,6112
2012-02-29,LAN Peru,LP,International,South America,Deplaned,Full Service,International,A,2350
2012-02-29,LAN Peru,LP,International,South America,Enplaned,Full Service,International,A,2576
2012-02-29,Lufthansa German Airlines,LH,International,Europe,Deplaned,Full Service,International,G,14111
2012-02-29,Lufthansa German Airlines,LH,International,Europe,Enplaned,Full Service,International,G,13078
2012-02-29,Philippine Airlines,PR,International,Asia,Deplaned,Full Service,International,A,10407
2012-02-29,Philippine Airlines,PR,International,Asia,Enplaned,Full Service,International,A,8117
2012-02-29,Singapore Airlines,SQ,International,Asia,Deplaned,Full Service,International,G,11766
2012-02-29,Singapore Airlines,SQ,International,Asia,Enplaned,Full Service,International,G,13174
2012-02-29,Delta Air Lines,DL,Domestic,US,Deplaned,Full Service,Terminal 1,C,17771
2012-02-29,Delta Air Lines,DL,Domestic,US,Enplaned,Full Service,Terminal 1,C,17373
2012-02-29,United Airlines,UA,Domestic,US,Deplaned,Full Service,Terminal 3,F,8703
2012-02-29,United Airlines,UA,Domestic,US,Enplaned,Full Service,Terminal 3,F,8071
2012-02-29,United Airlines,UA,Domestic,US,Deplaned,Full Service,Terminal 3,F,116794
2012-02-29,United Airlines,UA,Domestic,US,Enplaned,Full Service,Terminal 3,F,118421
2012-02-29,United Airlines,UA,International,Canada,Deplaned,Full Service,International,G,1322
2012-02-29,United Airlines,UA,International,Canada,Deplaned,Full Service,Terminal 3,F,9601
2012-02-29,United Airlines,UA,International,Canada,Enplaned,Full Service,Terminal 3,F,10263
2012-02-29,Southwest Airlines,WN,Domestic,US,Deplaned,Low Fare,Terminal 1,B,107190
2012-02-29,Southwest Airlines,WN,Domestic,US,Enplaned,Low Fare,Terminal 1,B,104832
2012-02-29,Southwest Airlines,WN,Domestic,US,Thru / Transit,Low Fare,Terminal 1,B,129
2012-02-29,Sun Country Airlines,SY,Domestic,US,Deplaned,Low Fare,International,A,1930
2012-02-29,Sun Country Airlines,SY,Domestic,US,Enplaned,Low Fare,International,A,1931
2012-02-29,Swiss International,LX,International,Europe,Deplaned,Full Service,International,G,4884
2012-02-29,Swiss International,LX,International,Europe,Enplaned,Full Service,International,G,4730
2012-02-29,TACA,TA,International,Central America,Deplaned,Full Service,International,A,4855
2012-02-29,TACA,TA,International,Central America,Enplaned,Full Service,International,A,4964
2012-02-29,US Airways,US ,Domestic,US,Deplaned,Full Service,Terminal 1,B,46207
2012-02-29,US Airways,US ,Domestic,US,Enplaned,Full Service,Terminal 1,B,48298
2012-02-29,United Airlines,UA,Domestic,US,Deplaned,Full Service,Terminal 3,F,60508
2012-02-29,United Airlines,UA,Domestic,US,Enplaned,Full Service,Terminal 3,F,57102
2012-02-29,United Airlines,UA,Domestic,US,Deplaned,Full Service,International,G,31974
2012-02-29,United Airlines,UA,Domestic,US,Enplaned,Full Service,International,G,40339
2012-02-29,United Airlines,UA,Domestic,US,Deplaned,Full Service,Terminal 3,E,18479
2012-02-29,United Airlines,UA,Domestic,US,Enplaned,Full Service,Terminal 3,E,18205
2012-02-29,United Airlines,UA,Domestic,US,Thru / Transit,Full Service,Terminal 3,E,252
2012-02-29,United Airlines,UA,Domestic,US,Deplaned,Full Service,Terminal 3,F,351096
2012-02-29,United Airlines,UA,Domestic,US,Enplaned,Full Service,Terminal 3,F,345900
2012-02-29,United Airlines,UA,Domestic,US,Thru / Transit,Full Service,Terminal 3,F,4800
2012-02-29,United Airlines,UA,International,Asia,Deplaned,Full Service,International,G,49463
2012-02-29,United Airlines,UA,International,Asia,Enplaned,Full Service,International,G,53746
2012-02-29,United Airlines,UA,International,Asia,Thru / Transit,Full Service,International,G,1551
2012-02-29,United Airlines,UA,International,Australia / Oceania,Deplaned,Full Service,International,G,6845
2012-02-29,United Airlines,UA,International,Australia / Oceania,Enplaned,Full Service,International,G,8410
2012-02-29,United Airlines,UA,International,Australia / Oceania,Thru / Transit,Full Service,International,G,422
2012-02-29,United Airlines,UA,International,Canada,Deplaned,Full Service,Terminal 3,F,10860
2012-02-29,United Airlines,UA,International,Canada,Enplaned,Full Service,Terminal 3,F,9638
2012-02-29,United Airlines,UA,International,Canada,Thru / Transit,Full Service,Terminal 3,F,283
2012-02-29,United Airlines,UA,International,Europe,Deplaned,Full Service,International,G,14008
2012-02-29,United Airlines,UA,International,Europe,Enplaned,Full Service,International,G,13434
2012-02-29,United Airlines,UA,International,Europe,Thru / Transit,Full Service,International,G,189
2012-02-29,United Airlines,UA,International,Mexico,Deplaned,Full Service,International,G,17253
2012-02-29,United Airlines,UA,International,Mexico,Enplaned,Full Service,International,G,15917
2012-02-29,United Airlines,UA,International,Mexico,Thru / Transit,Full Service,International,G,19
2012-02-29,United Airlines,UA,International,Mexico,Enplaned,Full Service,Terminal 3,F,1853
2012-02-29,Virgin America,VX,Domestic,US,Deplaned,Full Service,Terminal 2,D,134209
2012-02-29,Virgin America,VX,Domestic,US,Enplaned,Full Service,Terminal 2,D,134881
2012-02-29,Virgin America,VX,International,Mexico,Deplaned,Full Service,International,A,6306
2012-02-29,Virgin America,VX,International,Mexico,Enplaned,Full Service,Terminal 2,D,6092
2012-02-29,Virgin Atlantic,VS,International,Europe,Deplaned,Full Service,International,A,6058
2012-02-29,Virgin Atlantic,VS,International,Europe,Enplaned,Full Service,International,A,6280
2012-02-29,WestJet Airlines,WS,International,Canada,Deplaned,Low Fare,International,A,2
2012-03-31,Aeromexico,AM,International,Mexico,Deplaned,Full Service,International,A,2743
2012-03-31,Aeromexico,AM,International,Mexico,Enplaned,Full Service,International,A,2658
2012-03-31,Air Canada,AC,International,Canada,Deplaned,Full Service,International,A,8003
2012-03-31,Air Canada,AC,International,Canada,Enplaned,Full Service,International,A,9055
2012-03-31,Air Canada,AC,International,Canada,Deplaned,Full Service,International,G,9781
2012-03-31,Air Canada,AC,International,Canada,Enplaned,Full Service,International,G,11067
2012-03-31,Air China,CA,International,Asia,Deplaned,Full Service,International,G,6957
2012-03-31,Air China,CA,International,Asia,Enplaned,Full Service,International,G,6883
2012-03-31,Air France,AF,International,Europe,Deplaned,Full Service,International,A,8568
2012-03-31,Air France,AF,International,Europe,Enplaned,Full Service,International,A,8809
2012-03-31,Air New Zealand,NZ,International,Australia / Oceania,Deplaned,Full Service,International,G,8065
2012-03-31,Air New Zealand,NZ,International,Australia / Oceania,Enplaned,Full Service,International,G,6121
2012-03-31,AirTran Airways,FL,Domestic,US,Deplaned,Low Fare,Terminal 1,B,10967
2012-03-31,AirTran Airways,FL,Domestic,US,Enplaned,Low Fare,Terminal 1,B,10813
2012-03-31,Alaska Airlines,AS,Domestic,US,Deplaned,Full Service,Terminal 1,B,33201
2012-03-31,Alaska Airlines,AS,Domestic,US,Enplaned,Full Service,Terminal 1,B,32334
2012-03-31,Alaska Airlines,AS,International,Mexico,Deplaned,Full Service,International,A,5877
2012-03-31,Alaska Airlines,AS,International,Mexico,Enplaned,Full Service,Terminal 1,B,6005
2012-03-31,All Nippon Airways,NH,International,Asia,Deplaned,Full Service,International,G,7464
2012-03-31,All Nippon Airways,NH,International,Asia,Enplaned,Full Service,International,G,7526
2012-03-31,American Airlines,AA,Domestic,US,Deplaned,Full Service,Terminal 2,D,124085
2012-03-31,American Airlines,AA,Domestic,US,Enplaned,Full Service,Terminal 2,D,126549
2012-03-31,Asiana Airlines,OZ,International,Asia,Deplaned,Full Service,International,A,6440
2012-03-31,Asiana Airlines,OZ,International,Asia,Enplaned,Full Service,International,A,6700
2012-03-31,British Airways,BA,International,Europe,Deplaned,Full Service,International,A,18397
2012-03-31,British Airways,BA,International,Europe,Enplaned,Full Service,International,A,18214
2012-03-31,Cathay Pacific,CX,International,Asia,Deplaned,Full Service,International,A,19241
2012-03-31,Cathay Pacific,CX,International,Asia,Enplaned,Full Service,International,A,18836
2012-03-31,China Airlines,CI,International,Asia,Deplaned,Full Service,International,A,9022
2012-03-31,China Airlines,CI,International,Asia,Enplaned,Full Service,International,A,8425
2012-03-31,Delta Air Lines,DL,Domestic,US,Deplaned,Full Service,Terminal 1,C,102597
2012-03-31,Delta Air Lines,DL,Domestic,US,Enplaned,Full Service,Terminal 1,C,104597
2012-03-31,Delta Air Lines,DL,International,Asia,Deplaned,Full Service,International,A,4229
2012-03-31,Delta Air Lines,DL,International,Asia,Enplaned,Full Service,International,A,3538
2012-03-31,EVA Airways,BR,International,Asia,Deplaned,Full Service,International,G,11918
2012-03-31,EVA Airways,BR,International,Asia,Enplaned,Full Service,International,G,11219
2012-03-31,Emirates,EK,International,Middle East,Deplaned,Full Service,International,A,10273
2012-03-31,Emirates,EK,International,Middle East,Enplaned,Full Service,International,A,8712
2012-03-31,Frontier Airlines,F9,Domestic,US,Deplaned,Low Fare,Terminal 1,C,19122
2012-03-31,Frontier Airlines,F9,Domestic,US,Enplaned,Low Fare,Terminal 1,C,17786
2012-03-31,Hawaiian Airlines,HA,Domestic,US,Deplaned,Full Service,International,A,6768
2012-03-31,Hawaiian Airlines,HA,Domestic,US,Enplaned,Full Service,International,A,8044
2012-03-31,Alaska Airlines,AS,Domestic,US,Deplaned,Full Service,Terminal 1,B,5927
2012-03-31,Alaska Airlines,AS,Domestic,US,Enplaned,Full Service,Terminal 1,B,6419
2012-03-31,Japan Airlines,JL,International,Asia,Deplaned,Full Service,International,A,5445
2012-03-31,Japan Airlines,JL,International,Asia,Enplaned,Full Service,International,A,5957
2012-03-31,JetBlue Airways,B6,Domestic,US,Deplaned,Low Fare,International,A,41893
2012-03-31,JetBlue Airways,B6,Domestic,US,Enplaned,Low Fare,International,A,44810
2012-03-31,KLM Royal Dutch Airlines,KL,International,Europe,Deplaned,Full Service,International,A,7321
2012-03-31,KLM Royal Dutch Airlines,KL,International,Europe,Enplaned,Full Service,International,A,6670
2012-03-31,Korean Air Lines,KE,International,Asia,Deplaned,Full Service,International,A,5121
2012-03-31,Korean Air Lines,KE,International,Asia,Enplaned,Full Service,International,A,5098
2012-03-31,LAN Peru,LP,International,South America,Deplaned,Full Service,International,A,3022
2012-03-31,LAN Peru,LP,International,South America,Enplaned,Full Service,International,A,3046
2012-03-31,Lufthansa German Airlines,LH,International,Europe,Deplaned,Full Service,International,G,19340
2012-03-31,Lufthansa German Airlines,LH,International,Europe,Enplaned,Full Service,International,G,18379
2012-03-31,Philippine Airlines,PR,International,Asia,Deplaned,Full Service,International,A,10614
2012-03-31,Philippine Airlines,PR,International,Asia,Enplaned,Full Service,International,A,9981
2012-03-31,Servisair,,Domestic,US,Deplaned,Low Fare,International,A,51
2012-03-31,Servisair,,Domestic,US,Enplaned,Low Fare,International,A,51
2012-03-31,Singapore Airlines,SQ,International,Asia,Deplaned,Full Service,International,G,13683
2012-03-31,Singapore Airlines,SQ,International,Asia,Enplaned,Full Service,International,G,14109
2012-03-31,Delta Air Lines,DL,Domestic,US,Deplaned,Full Service,Terminal 1,C,24070
2012-03-31,Delta Air Lines,DL,Domestic,US,Enplaned,Full Service,Terminal 1,C,24061
2012-03-31,United Airlines,UA,Domestic,US,Deplaned,Full Service,Terminal 3,F,134078
2012-03-31,United Airlines,UA,Domestic,US,Enplaned,Full Service,Terminal 3,F,132551
2012-03-31,United Airlines,UA,International,Canada,Deplaned,Full Service,International,G,1147
2012-03-31,United Airlines,UA,International,Canada,Deplaned,Full Service,Terminal 3,F,9782
2012-03-31,United Airlines,UA,International,Canada,Enplaned,Full Service,Terminal 3,F,11237
2012-03-31,Southwest Airlines,WN,Domestic,US,Deplaned,Low Fare,Terminal 1,B,117459
2012-03-31,Southwest Airlines,WN,Domestic,US,Enplaned,Low Fare,Terminal 1,B,119482
2012-03-31,Southwest Airlines,WN,Domestic,US,Thru / Transit,Low Fare,Terminal 1,B,300
2012-03-31,Sun Country Airlines,SY,Domestic,US,Deplaned,Low Fare,International,A,2592
2012-03-31,Sun Country Airlines,SY,Domestic,US,Enplaned,Low Fare,International,A,2637
2012-03-31,Swiss International,LX,International,Europe,Deplaned,Full Service,International,G,5820
2012-03-31,Swiss International,LX,International,Europe,Enplaned,Full Service,International,G,5572
2012-03-31,TACA,TA,International,Central America,Deplaned,Full Service,International,A,5375
2012-03-31,TACA,TA,International,Central America,Enplaned,Full Service,International,A,5348
2012-03-31,US Airways,US ,Domestic,US,Deplaned,Full Service,Terminal 1,B,56319
2012-03-31,US Airways,US ,Domestic,US,Enplaned,Full Service,Terminal 1,B,61507
2012-03-31,United Airlines,UA,Domestic,US,Deplaned,Full Service,Terminal 3,F,70430
2012-03-31,United Airlines,UA,Domestic,US,Enplaned,Full Service,Terminal 3,F,71302
2012-03-31,United Airlines,UA,Domestic,US,Deplaned,Full Service,International,G,50479
2012-03-31,United Airlines,UA,Domestic,US,Enplaned,Full Service,International,G,52097
2012-03-31,United Airlines,UA,Domestic,US,Deplaned,Full Service,Terminal 3,E,20425
2012-03-31,United Airlines,UA,Domestic,US,Enplaned,Full Service,Terminal 3,E,20383
2012-03-31,United Airlines,UA,Domestic,US,Thru / Transit,Full Service,Terminal 3,E,324
2012-03-31,United Airlines,UA,Domestic,US,Deplaned,Full Service,Terminal 3,F,388088
2012-03-31,United Airlines,UA,Domestic,US,Enplaned,Full Service,Terminal 3,F,387272
2012-03-31,United Airlines,UA,Domestic,US,Thru / Transit,Full Service,Terminal 3,F,6159
2012-03-31,United Airlines,UA,International,Asia,Deplaned,Full Service,International,G,59088
2012-03-31,United Airlines,UA,International,Asia,Enplaned,Full Service,International,G,59527
2012-03-31,United Airlines,UA,International,Asia,Thru / Transit,Full Service,International,G,1096
2012-03-31,United Airlines,UA,International,Australia / Oceania,Deplaned,Full Service,International,G,9644
2012-03-31,United Airlines,UA,International,Australia / Oceania,Enplaned,Full Service,International,G,7273
2012-03-31,United Airlines,UA,International,Australia / Oceania,Thru / Transit,Full Service,International,G,294
2012-03-31,United Airlines,UA,International,Canada,Deplaned,Full Service,Terminal 3,F,11523
2012-03-31,United Airlines,UA,International,Canada,Enplaned,Full Service,Terminal 3,F,11536
2012-03-31,United Airlines,UA,International,Canada,Thru / Transit,Full Service,Terminal 3,F,293
2012-03-31,United Airlines,UA,International,Europe,Deplaned,Full Service,International,G,17676
2012-03-31,United Airlines,UA,International,Europe,Enplaned,Full Service,International,G,18435
2012-03-31,United Airlines,UA,International,Europe,Thru / Transit,Full Service,International,G,160
2012-03-31,United Airlines,UA,International,Mexico,Deplaned,Full Service,International,G,19966
2012-03-31,United Airlines,UA,International,Mexico,Enplaned,Full Service,International,G,20952
2012-03-31,United Airlines,UA,International,Mexico,Thru / Transit,Full Service,International,G,12
2012-03-31,Virgin America,VX,Domestic,US,Deplaned,Full Service,Terminal 2,D,158867
2012-03-31,Virgin America,VX,Domestic,US,Enplaned,Full Service,Terminal 2,D,163834
2012-03-31,Virgin America,VX,International,Mexico,Deplaned,Full Service,International,A,6305
2012-03-31,Virgin America,VX,International,Mexico,Enplaned,Full Service,Terminal 2,D,6963
2012-03-31,Virgin Atlantic,VS,International,Europe,Deplaned,Full Service,International,A,9245
2012-03-31,Virgin Atlantic,VS,International,Europe,Enplaned,Full Service,International,A,8909
2012-04-30,Aeromexico,AM,International,Mexico,Deplaned,Full Service,International,A,2894
2012-04-30,Aeromexico,AM,International,Mexico,Enplaned,Full Service,International,A,2815
2012-04-30,Air Canada,AC,International,Canada,Deplaned,Full Service,International,A,8425
2012-04-30,Air Canada,AC,International,Canada,Enplaned,Full Service,International,A,8809
